Transfer,Experiment,Media,Function,MeasurementReplicate
4,expt,G07,0.341943876602862,1
4,expt,G09,0.371678126742241,2
4,expt,G05,0.304776063928638,2
4,expt,G11,0.349377439137707,2
4,expt,G09,0.375394908009664,3
4,expt,G07,0.304776063928638,2
4,expt,G07,0.312209626463483,3
4,expt,G05,0.297342501393793,3
4,expt,G01,0.32335997026575,2
4,expt,G03,0.330793532800595,3
4,expt,G11,0.356811001672552,3
4,expt,G01,0.375394908009664,3
4,expt,G04,0.423713064486155,1
4,expt,G10,0.41627950195131,1
4,expt,G02,0.360527782939974,1
4,expt,G12,0.379111689277086,1
4,expt,G06,0.282475376324103,1
4,expt,G04,0.338227095335439,2
4,expt,G08,0.286192157591526,1
4,expt,G10,0.345660657870284,2
4,expt,G06,0.289908938858948,2
4,expt,G12,0.341943876602862,2
4,expt,G10,0.341943876602862,3
4,expt,G08,0.297342501393793,2
4,expt,G08,0.301059282661215,3
4,expt,G06,0.282475376324103,3
4,expt,G02,0.315926407730905,2
4,expt,G04,0.315926407730905,3
4,expt,G12,0.356811001672552,3
4,expt,G02,0.364244564207396,3
4,expt,H03,0.460880877160379,1
4,expt,H01,0.379111689277086,1
4,expt,H05,0.382828470544508,1
4,expt,H03,0.379111689277086,2
4,expt,H07,0.367961345474819,1
4,expt,H05,0.353094220405129,2
4,expt,H07,0.338227095335439,2
4,expt,H07,0.341943876602862,3
4,expt,H05,0.341943876602862,3
4,expt,H01,0.338227095335439,2
4,expt,H03,0.353094220405129,3
4,expt,H01,0.386545251811931,3
5,ctrl,A08,0.0133422281521014,1
5,ctrl,A02,0.0133422281521014,1
5,ctrl,A06,0.0333555703802535,1
5,ctrl,A04,0.0133422281521014,1
5,ctrl,A01,0.0133422281521014,1
5,ctrl,A10,0.0266844563042028,1
5,ctrl,A12,0.0166777851901268,1
5,ctrl,A01,0.0133422281521014,2
5,ctrl,A08,0.0100066711140761,2
5,ctrl,A04,0.0133422281521014,2
5,ctrl,A12,0.0166777851901268,2
5,ctrl,A06,0.0100066711140761,2
5,ctrl,A06,0.0100066711140761,3
5,ctrl,A12,0.0166777851901268,3
5,ctrl,A10,0.0166777851901268,2
5,ctrl,A08,0.110073382254837,3
5,ctrl,A02,0.0100066711140761,2
5,ctrl,A04,0.0133422281521014,3
5,ctrl,A02,0.0133422281521014,3
5,ctrl,A10,0.0366911274182788,3
5,ctrl,A01,0.0133422281521014,3
5,ctrl,B07,0.0133422281521014,1
5,ctrl,B01,0.0166777851901268,1
5,ctrl,B05,0.0133422281521014,1
5,ctrl,B03,0.0166777851901268,1
5,ctrl,H02,0.0133422281521014,1
5,ctrl,B09,0.0133422281521014,1
5,ctrl,B11,0.0133422281521014,1
5,ctrl,H02,0.0133422281521014,2
5,ctrl,B07,0.0133422281521014,2
5,ctrl,B03,0.0133422281521014,2
5,ctrl,B11,0.0100066711140761,2
5,ctrl,B05,0.0133422281521014,2
5,ctrl,B05,0.0133422281521014,3
5,ctrl,B11,0.0100066711140761,3
5,ctrl,B09,0.0100066711140761,2
5,ctrl,B07,0.0133422281521014,3
5,ctrl,B01,0.0133422281521014,2
5,ctrl,B03,0.0133422281521014,3
5,ctrl,B01,0.0133422281521014,3
5,ctrl,B09,0.0100066711140761,3
5,ctrl,H02,0.0100066711140761,3
5,ctrl,B08,0.0133422281521014,1
5,ctrl,B02,0.0133422281521014,1
5,ctrl,B06,0.0133422281521014,1
5,ctrl,B04,0.0133422281521014,1
5,ctrl,A03,0.0200133422281521,1
5,ctrl,B10,0.0133422281521014,1
5,ctrl,B12,0.0133422281521014,1
5,ctrl,A03,0.0200133422281521,2
5,ctrl,B08,0.0133422281521014,2
5,ctrl,B04,0.0133422281521014,2
5,ctrl,B12,0.0100066711140761,2
5,ctrl,B06,0.0133422281521014,2
5,ctrl,B06,0.0166777851901268,3
5,ctrl,B12,0.0100066711140761,3
5,ctrl,B10,0.0100066711140761,2
5,ctrl,B08,0.0133422281521014,3
5,ctrl,B02,0.0166777851901268,2
5,ctrl,B04,0.0133422281521014,3
5,ctrl,B02,0.0133422281521014,3
5,ctrl,B10,0.0100066711140761,3
5,ctrl,A03,0.0133422281521014,3
5,ctrl,C07,0.0133422281521014,1
5,ctrl,C01,0.0266844563042028,1
5,ctrl,C05,0.0166777851901268,1
5,ctrl,C03,0.0133422281521014,1
5,ctrl,H04,0.0133422281521014,1
5,ctrl,C09,0.0133422281521014,1
5,ctrl,C11,0.0133422281521014,1
5,ctrl,H04,0.0133422281521014,2
5,ctrl,C07,0.0133422281521014,2
5,ctrl,C03,0.0133422281521014,2
5,ctrl,C11,0.0066711140760507,2
5,ctrl,C05,0.0133422281521014,2
5,ctrl,C05,0.0133422281521014,3
5,ctrl,C11,0.0100066711140761,3
5,ctrl,C09,0.0100066711140761,2
5,ctrl,C07,0.0133422281521014,3
5,ctrl,C01,0.0133422281521014,2
5,ctrl,C03,0.0166777851901268,3
5,ctrl,C01,0.0166777851901268,3
5,ctrl,C09,0.0100066711140761,3
5,ctrl,H04,0.0133422281521014,3
5,ctrl,C08,0.0100066711140761,1
5,ctrl,C02,0.0133422281521014,1
5,ctrl,C06,0.0100066711140761,1
5,ctrl,C04,0.0133422281521014,1
5,ctrl,A05,0.0633755837224817,1
5,ctrl,C10,0.0100066711140761,1
5,ctrl,C12,0.0100066711140761,1
5,ctrl,A05,0.0100066711140761,2
5,ctrl,C08,0.0100066711140761,2
5,ctrl,C04,0.0100066711140761,2
5,ctrl,C12,0.0100066711140761,2
5,ctrl,C06,0.0133422281521014,2
5,ctrl,C06,0.0100066711140761,3
5,ctrl,C12,0.0100066711140761,3
5,ctrl,C10,0.0100066711140761,2
5,ctrl,C08,0.0100066711140761,3
5,ctrl,C02,0.0200133422281521,2
5,ctrl,C04,0.0100066711140761,3
5,ctrl,C02,0.0100066711140761,3
5,ctrl,C10,0.0133422281521014,3
5,ctrl,A05,0.0100066711140761,3
5,ctrl,D07,0.0133422281521014,1
5,ctrl,D01,0.0300200133422282,1
5,ctrl,D05,0.0133422281521014,1
5,ctrl,D03,0.0133422281521014,1
5,ctrl,H06,0.0166777851901268,1
5,ctrl,D09,0.0133422281521014,1
5,ctrl,D11,0.0233488992661775,1
5,ctrl,H06,0.0133422281521014,2
5,ctrl,D07,0.0100066711140761,2
5,ctrl,D03,0.0200133422281521,2
5,ctrl,D11,0.0133422281521014,2
5,ctrl,D05,0.0100066711140761,2
5,ctrl,D05,0.0133422281521014,3
5,ctrl,D11,0.0333555703802535,3
5,ctrl,D09,0.0266844563042028,2
5,ctrl,D07,0.0100066711140761,3
5,ctrl,D01,0.0133422281521014,2
5,ctrl,D03,0.0133422281521014,3
5,ctrl,D01,0.0200133422281521,3
5,ctrl,D09,0.0133422281521014,3
5,ctrl,H06,0.0200133422281521,3
5,ctrl,D08,0.0133422281521014,1
5,ctrl,D02,0.0133422281521014,1
5,ctrl,D06,0.0100066711140761,1
5,ctrl,D04,0.0166777851901268,1
5,ctrl,A07,0.0333555703802535,1
5,ctrl,D10,0.0166777851901268,1
5,ctrl,D12,0.0133422281521014,1
5,ctrl,A07,0.0100066711140761,2
5,ctrl,D08,0.0100066711140761,2
5,ctrl,D04,0.0100066711140761,2
5,ctrl,D12,0.0133422281521014,2
5,ctrl,D06,0.0100066711140761,2
5,ctrl,D06,0.0100066711140761,3
5,ctrl,D12,0.0133422281521014,3
5,ctrl,D10,0.0100066711140761,2
5,ctrl,D08,0.0100066711140761,3
5,ctrl,D02,0.0133422281521014,2
5,ctrl,D04,0.0100066711140761,3
5,ctrl,D02,0.0133422281521014,3
5,ctrl,D10,0.0133422281521014,3
5,ctrl,A07,0.0400266844563042,3
5,ctrl,E07,0.0100066711140761,1
5,ctrl,E01,0.0166777851901268,1
5,ctrl,E05,0.0133422281521014,1
5,ctrl,E03,0.0200133422281521,1
5,ctrl,H08,0.0233488992661775,1
5,ctrl,E09,0.113408939292862,1
5,ctrl,E11,0.0133422281521014,1
5,ctrl,H08,0.0133422281521014,2
5,ctrl,E07,0.0133422281521014,2
5,ctrl,E03,0.0133422281521014,2
5,ctrl,E11,0.0166777851901268,2
5,ctrl,E05,0.0100066711140761,2
5,ctrl,E05,0.0100066711140761,3
5,ctrl,E11,0.0133422281521014,3
5,ctrl,E09,0.0133422281521014,2
5,ctrl,E07,0.0166777851901268,3
5,ctrl,E01,0.0166777851901268,2
5,ctrl,E03,0.0133422281521014,3
5,ctrl,E01,0.0166777851901268,3
5,ctrl,E09,0.0133422281521014,3
5,ctrl,H08,0.0133422281521014,3
5,ctrl,E08,0.0100066711140761,1
5,ctrl,E02,0.0166777851901268,1
5,ctrl,E06,0.0100066711140761,1
5,ctrl,E04,0.0233488992661775,1
5,ctrl,A09,0.0633755837224817,1
5,ctrl,E10,0.0133422281521014,1
5,ctrl,E12,0.0133422281521014,1
5,ctrl,A09,0.0200133422281521,2
5,ctrl,E08,0.0100066711140761,2
5,ctrl,E04,0.0133422281521014,2
5,ctrl,E12,0.0133422281521014,2
5,ctrl,E06,0.0100066711140761,2
5,ctrl,E06,0.0100066711140761,3
5,ctrl,E12,0.0133422281521014,3
5,ctrl,E10,0.0133422281521014,2
5,ctrl,E08,0.0100066711140761,3
5,ctrl,E02,0.0133422281521014,2
5,ctrl,E04,0.0133422281521014,3
5,ctrl,E02,0.0133422281521014,3
5,ctrl,E10,0.0133422281521014,3
5,ctrl,A09,0.0233488992661775,3
5,ctrl,F07,0.0100066711140761,1
5,ctrl,F01,0.0133422281521014,1
5,ctrl,F05,0.0300200133422282,1
5,ctrl,F03,0.0133422281521014,1
5,ctrl,F09,0.0133422281521014,1
5,ctrl,F11,0.0133422281521014,1
5,ctrl,F07,0.0133422281521014,2
5,ctrl,F03,0.0166777851901268,2
5,ctrl,F11,0.0100066711140761,2
5,ctrl,F05,0.0133422281521014,2
5,ctrl,F05,0.0133422281521014,3
5,ctrl,F11,0.0100066711140761,3
5,ctrl,F09,0.0133422281521014,2
5,ctrl,F07,0.0600400266844563,3
5,ctrl,F01,0.0100066711140761,2
5,ctrl,F03,0.146764509673115,3
5,ctrl,F01,0.0133422281521014,3
5,ctrl,F09,0.0100066711140761,3
5,ctrl,F08,0.0133422281521014,1
5,ctrl,F02,0.0133422281521014,1
5,ctrl,F06,0.0133422281521014,1
5,ctrl,F04,0.0166777851901268,1
5,ctrl,A11,0.0233488992661775,1
5,ctrl,F10,0.0133422281521014,1
5,ctrl,F12,0.0133422281521014,1
5,ctrl,A11,0.0200133422281521,2
5,ctrl,F08,0.0100066711140761,2
5,ctrl,F04,0.0133422281521014,2
5,ctrl,F12,0.0100066711140761,2
5,ctrl,F06,0.0100066711140761,2
5,ctrl,F06,0.0100066711140761,3
5,ctrl,F12,0.0133422281521014,3
5,ctrl,F10,0.0133422281521014,2
5,ctrl,F08,0.0133422281521014,3
5,ctrl,F02,0.0133422281521014,2
5,ctrl,F04,0.0133422281521014,3
5,ctrl,F02,0.0133422281521014,3
5,ctrl,F10,0.0133422281521014,3
5,ctrl,A11,0.0200133422281521,3
5,ctrl,G07,0.0133422281521014,1
5,ctrl,G01,0.0166777851901268,1
5,ctrl,G05,0.0133422281521014,1
5,ctrl,G03,0.0166777851901268,1
5,ctrl,G09,0.0133422281521014,1
5,ctrl,G11,0.0133422281521014,1
5,ctrl,G07,0.0133422281521014,2
5,ctrl,G03,0.0166777851901268,2
5,ctrl,G11,0.0100066711140761,2
5,ctrl,G05,0.0133422281521014,2
5,ctrl,G05,0.0133422281521014,3
5,ctrl,G11,0.0133422281521014,3
5,ctrl,G09,0.0166777851901268,2
5,ctrl,G07,0.0166777851901268,3
5,ctrl,G01,0.0166777851901268,2
5,ctrl,G03,0.0133422281521014,3
5,ctrl,G01,0.0166777851901268,3
5,ctrl,G09,0.0133422281521014,3
5,ctrl,G08,0.0233488992661775,1
5,ctrl,G02,0.0166777851901268,1
5,ctrl,G06,0.0166777851901268,1
5,ctrl,G04,0.0200133422281521,1
5,ctrl,G10,0.0100066711140761,1
5,ctrl,G12,0.0100066711140761,1
5,ctrl,G08,0.0100066711140761,2
5,ctrl,G04,0.0133422281521014,2
5,ctrl,G12,0.0133422281521014,2
5,ctrl,G06,0.0100066711140761,2
5,ctrl,G06,0.0133422281521014,3
5,ctrl,G12,0.0100066711140761,3
5,ctrl,G10,0.0100066711140761,2
5,ctrl,G08,0.0133422281521014,3
5,ctrl,G02,0.0200133422281521,2
5,ctrl,G04,0.0166777851901268,3
5,ctrl,G02,0.0166777851901268,3
5,ctrl,G10,0.0133422281521014,3
5,ctrl,H07,0.0133422281521014,1
5,ctrl,H01,0.0166777851901268,1
5,ctrl,H05,0.056704469646431,1
5,ctrl,H03,0.0133422281521014,1
5,ctrl,H07,0.0533689126084056,2
5,ctrl,H03,0.0166777851901268,2
5,ctrl,H05,0.0133422281521014,2
5,ctrl,H05,0.0133422281521014,3
5,ctrl,H07,0.0133422281521014,3
5,ctrl,H01,0.0233488992661775,2
5,ctrl,H03,0.0833889259506338,3
5,ctrl,H01,0.0166777851901268,3
5,expt,A08,0.0753682768071257,1
5,expt,A02,0.205549845837616,1
5,expt,A06,0.191846522781775,1
5,expt,A04,0.167865707434053,1
5,expt,A01,0.205549845837616,1
5,expt,A10,0.147310722850291,1
5,expt,A12,0.123329907502569,1
5,expt,A01,0.191846522781775,2
5,expt,A08,0.0822199383350463,2
5,expt,A04,0.157588215142172,2
5,expt,A12,0.123329907502569,2
5,expt,A06,0.181569030489894,2
5,expt,A06,0.181569030489894,3
5,expt,A12,0.13018156903049,3
5,expt,A10,0.154162384378212,2
5,expt,A08,0.0856457690990065,3
5,expt,A02,0.191846522781775,2
5,expt,A04,0.171291538198013,3
5,expt,A02,0.198698184309695,3
5,expt,A10,0.174717368961973,3
5,expt,A01,0.219253168893457,3
5,expt,B07,0.222678999657417,1
5,expt,B01,0.250085645769099,1
5,expt,B05,0.202124015073655,1
5,expt,B03,0.219253168893457,1
5,expt,H02,0.12675573826653,1
5,expt,B09,0.212401507365536,1
5,expt,B11,0.212401507365536,1
5,expt,H02,0.116478245974649,2
5,expt,B07,0.181569030489894,2
5,expt,B03,0.215827338129496,2
5,expt,B11,0.215827338129496,2
5,expt,B05,0.181569030489894,2
5,expt,B05,0.195272353545735,3
5,expt,B11,0.212401507365536,3
5,expt,B09,0.202124015073655,2
5,expt,B07,0.188420692017814,3
5,expt,B01,0.298047276464543,2
5,expt,B03,0.222678999657417,3
5,expt,B01,0.246659815005139,3
5,expt,B09,0.226104830421377,3
5,expt,H02,0.12675573826653,3
5,expt,B08,0.239808153477218,1
5,expt,B02,0.226104830421377,1
5,expt,B06,0.191846522781775,1
5,expt,B04,0.205549845837616,1
5,expt,A03,0.178143199725934,1
5,expt,B10,0.222678999657417,1
5,expt,B12,0.232956491949298,1
5,expt,A03,0.174717368961973,2
5,expt,B08,0.178143199725934,2
5,expt,B04,0.215827338129496,2
5,expt,B12,0.243233984241178,2
5,expt,B06,0.181569030489894,2
5,expt,B06,0.174717368961973,3
5,expt,B12,0.232956491949298,3
5,expt,B10,0.219253168893457,2
5,expt,B08,0.202124015073655,3
5,expt,B02,0.212401507365536,2
5,expt,B04,0.208975676601576,3
5,expt,B02,0.243233984241178,3
5,expt,B10,0.232956491949298,3
5,expt,A03,0.219253168893457,3
5,expt,C07,0.250085645769099,1
5,expt,C01,0.25693730729702,1
5,expt,C05,0.229530661185337,1
5,expt,C03,0.239808153477218,1
5,expt,H04,0.119904076738609,1
5,expt,C09,0.215827338129496,1
5,expt,C11,0.212401507365536,1
5,expt,H04,0.109626584446728,2
5,expt,C07,0.188420692017814,2
5,expt,C03,0.215827338129496,2
5,expt,C11,0.215827338129496,2
5,expt,C05,0.171291538198013,2
5,expt,C05,0.178143199725934,3
5,expt,C11,0.212401507365536,3
5,expt,C09,0.202124015073655,2
5,expt,C07,0.205549845837616,3
5,expt,C01,0.226104830421377,2
5,expt,C03,0.232956491949298,3
5,expt,C01,0.274066461116821,3
5,expt,C09,0.226104830421377,3
5,expt,H04,0.12675573826653,3
5,expt,C08,0.253511476533059,1
5,expt,C02,0.246659815005139,1
5,expt,C06,0.232956491949298,1
5,expt,C04,0.222678999657417,1
5,expt,A05,0.167865707434053,1
5,expt,C10,0.226104830421377,1
5,expt,C12,0.219253168893457,1
5,expt,A05,0.229530661185337,2
5,expt,C08,0.198698184309695,2
5,expt,C04,0.202124015073655,2
5,expt,C12,0.202124015073655,2
5,expt,C06,0.157588215142172,2
5,expt,C06,0.184994861253854,3
5,expt,C12,0.229530661185337,3
5,expt,C10,0.232956491949298,2
5,expt,C08,0.212401507365536,3
5,expt,C02,0.205549845837616,2
5,expt,C04,0.215827338129496,3
5,expt,C02,0.219253168893457,3
5,expt,C10,0.253511476533059,3
5,expt,A05,0.229530661185337,3
5,expt,D07,0.2672147995889,1
5,expt,D05,0.229530661185337,1
5,expt,H06,0.219253168893457,1
5,expt,D09,0.26036313806098,1
5,expt,D11,0.222678999657417,1
5,expt,H06,0.205549845837616,2
5,expt,D07,0.208975676601576,2
5,expt,D11,0.236382322713258,2
5,expt,D05,0.184994861253854,2
5,expt,D05,0.232956491949298,3
5,expt,D11,0.236382322713258,3
5,expt,D09,0.246659815005139,2
5,expt,D07,0.239808153477218,3
5,expt,D09,0.322028091812265,3
5,expt,H06,0.253511476533059,3
5,expt,D08,0.291195614936622,1
5,expt,D06,0.243233984241178,1
5,expt,A07,0.195272353545735,1
5,expt,D10,0.294621445700582,1
5,expt,D12,0.270640630352861,1
5,expt,A07,0.202124015073655,2
5,expt,D08,0.222678999657417,2
5,expt,D12,0.291195614936622,2
5,expt,D06,0.212401507365536,2
5,expt,D06,0.291195614936622,3
5,expt,D12,0.284343953408702,3
5,expt,D10,0.356286399451867,2
5,expt,D08,0.26036313806098,3
5,expt,D10,0.298047276464543,3
5,expt,A07,0.277492291880781,3
5,expt,E07,0.280918122644741,1
5,expt,E01,0.171291538198013,1
5,expt,E05,0.246659815005139,1
5,expt,E03,0.164439876670093,1
5,expt,H08,0.226104830421377,1
5,expt,E09,0.2672147995889,1
5,expt,E11,0.253511476533059,1
5,expt,H08,0.208975676601576,2
5,expt,E07,0.222678999657417,2
5,expt,E03,0.147310722850291,2
5,expt,E11,0.246659815005139,2
5,expt,E05,0.215827338129496,2
5,expt,E05,0.229530661185337,3
5,expt,E11,0.26378896882494,3
5,expt,E09,0.246659815005139,2
5,expt,E07,0.246659815005139,3
5,expt,E01,0.167865707434053,2
5,expt,E03,0.164439876670093,3
5,expt,E01,0.184994861253854,3
5,expt,E09,0.349434737923947,3
5,expt,H08,0.26378896882494,3
5,expt,E08,0.277492291880781,1
5,expt,E02,0.161014045906132,1
5,expt,E06,0.243233984241178,1
5,expt,E04,0.157588215142172,1
5,expt,A09,0.116478245974649,1
5,expt,E10,0.25693730729702,1
5,expt,E12,0.236382322713258,1
5,expt,A09,0.102774922918808,2
5,expt,E08,0.232956491949298,2
5,expt,E04,0.140459061322371,2
5,expt,E12,0.239808153477218,2
5,expt,E06,0.215827338129496,2
5,expt,E06,0.222678999657417,3
5,expt,E12,0.253511476533059,3
5,expt,E10,0.291195614936622,2
5,expt,E08,0.26036313806098,3
5,expt,E02,0.157588215142172,2
5,expt,E04,0.164439876670093,3
5,expt,E02,0.178143199725934,3
5,expt,E10,0.322028091812265,3
5,expt,A09,0.174717368961973,3
5,expt,F07,0.298047276464543,1
5,expt,F01,0.274066461116821,1
5,expt,F05,0.250085645769099,1
5,expt,F03,0.236382322713258,1
5,expt,F09,0.243233984241178,1
5,expt,F11,0.226104830421377,1
5,expt,F07,0.226104830421377,2
5,expt,F03,0.208975676601576,2
5,expt,F11,0.226104830421377,2
5,expt,F05,0.208975676601576,2
5,expt,F05,0.226104830421377,3
5,expt,F11,0.239808153477218,3
5,expt,F09,0.25693730729702,2
5,expt,F07,0.26036313806098,3
5,expt,F01,0.26036313806098,2
5,expt,F03,0.239808153477218,3
5,expt,F01,0.291195614936622,3
5,expt,F09,0.291195614936622,3
5,expt,F08,0.280918122644741,1
5,expt,F02,0.26036313806098,1
5,expt,F06,0.243233984241178,1
5,expt,F04,0.239808153477218,1
5,expt,A11,0.188420692017814,1
5,expt,F10,0.250085645769099,1
5,expt,F12,0.243233984241178,1
5,expt,A11,0.174717368961973,2
5,expt,F08,0.232956491949298,2
5,expt,F04,0.222678999657417,2
5,expt,F12,0.25693730729702,2
5,expt,F06,0.205549845837616,2
5,expt,F06,0.215827338129496,3
5,expt,F12,0.318602261048304,3
5,expt,F10,0.2672147995889,2
5,expt,F08,0.308324768756423,3
5,expt,F02,0.26036313806098,2
5,expt,F04,0.277492291880781,3
5,expt,F02,0.26378896882494,3
5,expt,F10,0.291195614936622,3
5,expt,A11,0.25693730729702,3
5,expt,G07,0.287769784172662,1
5,expt,G01,0.270640630352861,1
5,expt,G05,0.250085645769099,1
5,expt,G03,0.250085645769099,1
5,expt,G09,0.274066461116821,1
5,expt,G11,0.243233984241178,1
5,expt,G07,0.462487153134635,2
5,expt,G03,0.26036313806098,2
5,expt,G11,0.311750599520384,2
5,expt,G05,0.239808153477218,2
5,expt,G05,0.229530661185337,3
5,expt,G11,0.325453922576225,3
5,expt,G09,0.304898937992463,2
5,expt,G07,0.349434737923947,3
5,expt,G01,0.308324768756423,2
5,expt,G03,0.294621445700582,3
5,expt,G01,0.318602261048304,3
5,expt,G09,0.339157245632066,3
5,expt,G08,0.294621445700582,1
5,expt,G02,0.287769784172662,1
5,expt,G06,0.2672147995889,1
5,expt,G04,0.25693730729702,1
5,expt,G10,0.277492291880781,1
5,expt,G12,0.25693730729702,1
5,expt,G08,0.294621445700582,2
5,expt,G04,0.284343953408702,2
5,expt,G12,0.315176430284344,2
5,expt,G06,0.291195614936622,2
5,expt,G06,0.284343953408702,3
5,expt,G12,0.325453922576225,3
5,expt,G10,0.322028091812265,2
5,expt,G08,0.342583076396026,3
5,expt,G02,0.308324768756423,2
5,expt,G04,0.315176430284344,3
5,expt,G02,0.322028091812265,3
5,expt,G10,0.339157245632066,3
5,expt,H07,0.304898937992463,1
5,expt,H01,0.215827338129496,1
5,expt,H05,0.25693730729702,1
5,expt,H03,0.171291538198013,1
5,expt,H07,0.291195614936622,2
5,expt,H03,0.191846522781775,2
5,expt,H05,0.291195614936622,2
5,expt,H05,0.301473107228503,3
5,expt,H07,0.318602261048304,3
5,expt,H01,0.26036313806098,2
5,expt,H03,0.239808153477218,3
5,expt,H01,0.26378896882494,3
6,ctrl,A04,0.0183958793230316,1
6,ctrl,A06,0.0147167034584253,1
6,ctrl,A12,0.0183958793230316,1
6,ctrl,A08,0.022075055187638,1
6,ctrl,A01,0.0183958793230316,1
6,ctrl,A08,0.0147167034584253,2
6,ctrl,A02,0.0183958793230316,1
6,ctrl,A06,0.0183958793230316,2
6,ctrl,A12,0.0183958793230316,2
6,ctrl,A10,0.0183958793230316,1
6,ctrl,A08,0.0183958793230316,3
6,ctrl,A06,0.0183958793230316,3
6,ctrl,A10,0.0183958793230316,2
6,ctrl,A01,0.0147167034584253,2
6,ctrl,A02,0.033112582781457,2
6,ctrl,A01,0.0183958793230316,3
6,ctrl,A04,0.0294334069168506,2
6,ctrl,A04,0.022075055187638,3
6,ctrl,A10,0.0257542310522443,3
6,ctrl,A02,0.0257542310522443,3
6,ctrl,A12,0.0404709345106696,3
6,ctrl,B03,0.0183958793230316,1
6,ctrl,B05,0.0404709345106696,1
6,ctrl,B11,0.022075055187638,1
6,ctrl,B07,0.0183958793230316,1
6,ctrl,H02,0.0183958793230316,1
6,ctrl,B07,0.0183958793230316,2
6,ctrl,B01,0.0183958793230316,1
6,ctrl,B05,0.022075055187638,2
6,ctrl,B11,0.0183958793230316,2
6,ctrl,B09,0.0183958793230316,1
6,ctrl,B07,0.0183958793230316,3
6,ctrl,B05,0.0183958793230316,3
6,ctrl,B09,0.0183958793230316,2
6,ctrl,H02,0.0183958793230316,2
6,ctrl,B01,0.022075055187638,2
6,ctrl,H02,0.0257542310522443,3
6,ctrl,B03,0.0183958793230316,2
6,ctrl,B03,0.0257542310522443,3
6,ctrl,B09,0.0257542310522443,3
6,ctrl,B01,0.022075055187638,3
6,ctrl,B11,0.022075055187638,3
6,ctrl,B04,0.0183958793230316,1
6,ctrl,B06,0.0183958793230316,1
6,ctrl,B12,0.0183958793230316,1
6,ctrl,B08,0.0257542310522443,1
6,ctrl,A03,0.0183958793230316,1
6,ctrl,B08,0.022075055187638,2
6,ctrl,B02,0.022075055187638,1
6,ctrl,B06,0.0257542310522443,2
6,ctrl,B12,0.022075055187638,2
6,ctrl,B10,0.0183958793230316,1
6,ctrl,B08,0.0183958793230316,3
6,ctrl,B06,0.022075055187638,3
6,ctrl,B10,0.0257542310522443,2
6,ctrl,A03,0.0257542310522443,2
6,ctrl,B02,0.0257542310522443,2
6,ctrl,A03,0.0183958793230316,3
6,ctrl,B04,0.0183958793230316,2
6,ctrl,B04,0.0257542310522443,3
6,ctrl,B10,0.022075055187638,3
6,ctrl,B02,0.0183958793230316,3
6,ctrl,B12,0.0257542310522443,3
6,ctrl,C03,0.0183958793230316,1
6,ctrl,C05,0.0183958793230316,1
6,ctrl,C11,0.0147167034584253,1
6,ctrl,C07,0.0183958793230316,1
6,ctrl,H04,0.022075055187638,1
6,ctrl,C07,0.0183958793230316,2
6,ctrl,C01,0.022075055187638,1
6,ctrl,C05,0.022075055187638,2
6,ctrl,C11,0.0183958793230316,2
6,ctrl,C09,0.0183958793230316,1
6,ctrl,C07,0.0183958793230316,3
6,ctrl,C05,0.0147167034584253,3
6,ctrl,C09,0.0183958793230316,2
6,ctrl,H04,0.022075055187638,2
6,ctrl,C01,0.022075055187638,2
6,ctrl,H04,0.022075055187638,3
6,ctrl,C03,0.0183958793230316,2
6,ctrl,C03,0.0257542310522443,3
6,ctrl,C09,0.0183958793230316,3
6,ctrl,C01,0.022075055187638,3
6,ctrl,C11,0.022075055187638,3
6,ctrl,C04,0.022075055187638,1
6,ctrl,C06,0.0183958793230316,1
6,ctrl,C12,0.0147167034584253,1
6,ctrl,C08,0.0183958793230316,1
6,ctrl,A05,0.0183958793230316,1
6,ctrl,C08,0.0183958793230316,2
6,ctrl,C02,0.0257542310522443,1
6,ctrl,C06,0.0294334069168506,2
6,ctrl,C12,0.022075055187638,2
6,ctrl,C10,0.022075055187638,1
6,ctrl,C08,0.0147167034584253,3
6,ctrl,C06,0.011037527593819,3
6,ctrl,C10,0.022075055187638,2
6,ctrl,A05,0.0183958793230316,2
6,ctrl,C02,0.0183958793230316,2
6,ctrl,A05,0.0183958793230316,3
6,ctrl,C04,0.0147167034584253,2
6,ctrl,C04,0.0183958793230316,3
6,ctrl,C10,0.0183958793230316,3
6,ctrl,C02,0.022075055187638,3
6,ctrl,C12,0.022075055187638,3
6,ctrl,D03,0.0183958793230316,1
6,ctrl,D05,0.022075055187638,1
6,ctrl,D11,0.0441501103752759,1
6,ctrl,D07,0.022075055187638,1
6,ctrl,H06,0.0183958793230316,1
6,ctrl,D07,0.022075055187638,2
6,ctrl,D01,0.022075055187638,1
6,ctrl,D05,0.0183958793230316,2
6,ctrl,D11,0.0294334069168506,2
6,ctrl,D09,0.0404709345106696,1
6,ctrl,D07,0.0183958793230316,3
6,ctrl,D05,0.0662251655629139,3
6,ctrl,D09,0.0294334069168506,2
6,ctrl,H06,0.0183958793230316,2
6,ctrl,D01,0.0183958793230316,2
6,ctrl,H06,0.0183958793230316,3
6,ctrl,D03,0.0183958793230316,2
6,ctrl,D03,0.0183958793230316,3
6,ctrl,D09,0.0294334069168506,3
6,ctrl,D01,0.0183958793230316,3
6,ctrl,D11,0.0367917586460633,3
6,ctrl,D04,0.0257542310522443,1
6,ctrl,D06,0.0257542310522443,1
