Transfer,Offspring,OffspringFunction,MeasurementReplicate,Parent,ParentFunction,Origin
6,C02,0.328368314150305,1,G10,0.392625469443496,B01
6,C02,0.30467163168585,2,G10,0.450665756230796,B01
6,C02,0.31144211238998,3,G10,0.471150563332195,B01
6,C03,0.30467163168585,1,G10,0.392625469443496,B01
6,C03,0.301286391333785,2,G10,0.450665756230796,B01
6,C03,0.31821259309411,3,G10,0.471150563332195,B01
6,C04,0.294515910629655,1,G10,0.392625469443496,B01
6,C04,0.29790115098172,2,G10,0.450665756230796,B01
6,C04,0.308056872037915,3,G10,0.471150563332195,B01
6,F05,0.341909275558565,1,G11,0.341413451689997,B01
6,F05,0.280974949221395,2,G11,0.368726527825196,B01
6,F05,0.27758970886933,3,G11,0.471150563332195,B01
6,F06,0.348679756262695,1,G11,0.341413451689997,B01
6,F06,0.267433987813135,2,G11,0.368726527825196,B01
6,F06,0.267433987813135,3,G11,0.471150563332195,B01
6,F07,0.301286391333785,1,G11,0.341413451689997,B01
6,F07,0.301286391333785,2,G11,0.368726527825196,B01
6,F07,0.33175355450237,3,G11,0.471150563332195,B01
6,F08,0.301286391333785,1,G11,0.341413451689997,B01
6,F08,0.301286391333785,2,G11,0.368726527825196,B01
6,F08,0.314827352742045,3,G11,0.471150563332195,B01
6,G05,0.362220717670955,1,G12,0.334585182656197,B01
6,G05,0.24373730534868,2,G12,0.372140662342096,B01
6,G05,0.240352064996615,3,G12,0.474564697849095,B01
6,G06,0.368991198375085,1,G12,0.334585182656197,B01
6,G06,0.2708192281652,2,G12,0.372140662342096,B01
6,G06,0.267433987813135,3,G12,0.474564697849095,B01
6,G07,0.30467163168585,1,G12,0.334585182656197,B01
6,G07,0.29113067027759,2,G12,0.372140662342096,B01
6,G07,0.294515910629655,3,G12,0.474564697849095,B01
6,G08,0.301286391333785,1,G12,0.334585182656197,B01
6,G08,0.287745429925525,2,G12,0.372140662342096,B01
6,G08,0.29113067027759,3,G12,0.474564697849095,B01
6,B01,0.31144211238998,1,H01,0.365312393308296,B01
6,B01,0.294515910629655,2,H01,0.443837487196996,B01
6,B01,0.26404874746107,3,H01,0.512120177534995,B01
6,B02,0.30467163168585,1,H01,0.365312393308296,B01
6,B02,0.301286391333785,2,H01,0.443837487196996,B01
6,B02,0.29790115098172,3,H01,0.512120177534995,B01
6,B03,0.294515910629655,1,H01,0.365312393308296,B01
6,B03,0.267433987813135,2,H01,0.443837487196996,B01
6,B03,0.267433987813135,3,H01,0.512120177534995,B01
6,B04,0.30467163168585,1,H01,0.365312393308296,B01
6,B04,0.308056872037915,2,H01,0.443837487196996,B01
6,B04,0.314827352742045,3,H01,0.512120177534995,B01
6,A01,0.314827352742045,1,H03,0.351655855240697,B01
6,A01,0.321597833446175,2,H03,0.488221235916695,B01
6,A01,0.335138794854435,3,H03,0.512120177534995,B01
6,A02,0.3385240352065,1,H03,0.351655855240697,B01
6,A02,0.32498307379824,2,H03,0.488221235916695,B01
6,A02,0.29790115098172,3,H03,0.512120177534995,B01
6,A03,0.308056872037915,1,H03,0.351655855240697,B01
6,A03,0.321597833446175,2,H03,0.488221235916695,B01
6,A03,0.29113067027759,3,H03,0.512120177534995,B01
6,A04,0.31144211238998,1,H03,0.351655855240697,B01
6,A04,0.314827352742045,2,H03,0.488221235916695,B01
6,A04,0.31144211238998,3,H03,0.512120177534995,B01
6,D09,0.31144211238998,1,H05,0.378968931375896,B01
6,D09,0.301286391333785,2,H05,0.382383065892796,B01
6,D09,0.32498307379824,3,H05,0.399453738477296,B01
6,D10,0.29113067027759,1,H05,0.378968931375896,B01
6,D10,0.30467163168585,2,H05,0.382383065892796,B01
6,D10,0.321597833446175,3,H05,0.399453738477296,B01
6,D11,0.27758970886933,1,H05,0.378968931375896,B01
6,D11,0.33175355450237,2,H05,0.382383065892796,B01
6,D11,0.267433987813135,3,H05,0.399453738477296,B01
6,D12,0.328368314150305,1,H05,0.378968931375896,B01
6,D12,0.314827352742045,2,H05,0.382383065892796,B01
6,D12,0.2708192281652,3,H05,0.399453738477296,B01
