Transfer,Experiment,Media,MeanFunction,SdFunction,SeFunction
7,expt,F06,0.294515910629655,0.0469072662848714,0.02708192281652
7,expt,F07,0.31144211238998,0.0175902248568268,0.010155721056195
7,expt,F08,0.305800045136538,0.00781787771414525,0.00451365380275333
7,expt,F09,0.296772737531031,0.00195446942853631,0.00112841345068833
7,expt,F10,0.306928458587226,0.00851933472722947,0.00491864019808246
7,expt,F11,0.296772737531031,0.0347434085270608,0.0200591162656637
7,expt,F12,0.292259083728278,0.0225400410239654,0.0130134987527317
7,expt,G01,0.273076055066576,0.00517104005298561,0.00298550136658158
7,expt,G02,0.283231776122771,0.00390893885707259,0.00225682690137665
7,expt,G03,0.282103362672083,0.00704693974091444,0.00406855255638002
7,expt,G04,0.286617016474836,0.00390893885707262,0.00225682690137667
7,expt,G05,0.282103362672083,0.0694043074460925,0.040070595586921
7,expt,G06,0.302414804784473,0.0576816877415123,0.0333025379448741
7,expt,G07,0.296772737531031,0.00704693974091447,0.00406855255638004
7,expt,G08,0.293387497178966,0.00704693974091447,0.00406855255638004
7,expt,H01,0.295644324080343,0.0152648942207952,0.00881319078752725
7,expt,H02,0.335138794854435,0.0244113153382802,0.0140938794818289
7,expt,H03,0.299029564432408,0.0166989941175229,0.0096411687489478
7,expt,H04,0.319341006544798,0.0186444500585176,0.0107643782601777
